InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
562046,23159,SET OF 5 PANCAKE DAY MAGNETS,12.0,8/2/2011 10:34,,12378.0,Switzerland
565857,84946,ANTIQUE SILVER T-LIGHT GLASS,24.0,9/7/2011 14:13,1.25,14911.0,EIRE
567968,22583,PACK OF 6 HANDBAG GIFT BOXES,6.0,9/23/2011 9:44,2.55,12546.0,Spain
554104,85049C,ROMANTIC PINKS RIBBONS ,12.0,5/22/2011 14:03,1.25,12705.0,Germany
565857,84879,ASSORTED COLOUR BIRD ORNAMENT,16.0,9/7/2011 14:13,1.69,14911.0,EIRE
573417,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10.0,10/31/2011 8:56,0.79,12581.0,Germany
571312,16045,POPART WOODEN PENCILS ASST,100.0,10/17/2011 10:42,0.04,12474.0,Germany
546755,22691,DOORMAT WELCOME SUNRISE,2.0,3/16/2011 13:29,7.95,12502.0,Spain
560300,90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,3.0,7/18/2011 10:29,4.95,14911.0,EIRE
546760,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,3/16/2011 14:00,4.95,12597.0,Spain
580965,23170,REGENCY TEA PLATE ROSES ,12.0,12/6/2011 14:52,1.65,12417.0,Belgium
542229,22334,DINOSAUR PARTY BAG + STICKER SET,8.0,1/26/2011 13:38,1.65,12474.0,Germany
578082,POST,POSTAGE,1.0,11/22/2011 16:33,15.0,12775.0,Netherlands
580979,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6.0,12/6/2011 15:40,2.95,12362.0,Belgium
563926,22750,FELTCRAFT PRINCESS LOLA DOLL,4.0,8/21/2011 14:42,3.75,12553.0,France
550440,22644,CERAMIC CHERRY CAKE MONEY BANK,12.0,4/18/2011 12:25,1.45,12407.0,Belgium
540550,22312,OFFICE MUG WARMER POLKADOT,6.0,1/10/2011 9:11,2.95,12539.0,Spain
556415,22674,FRENCH TOILET SIGN BLUE METAL,96.0,6/10/2011 12:19,1.06,12409.0,Switzerland
570007,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12.0,10/7/2011 9:26,2.55,12519.0,Germany
574068,20724,RED RETROSPOT CHARLOTTE BAG,10.0,11/2/2011 14:51,0.85,12490.0,France
562450,23287,RED VINTAGE SPOT BEAKER,8.0,8/5/2011 8:40,0.85,12562.0,France
581183,22200,FRYING PAN PINK POLKADOT,6.0,12/7/2011 16:24,1.25,12569.0,Germany
566115,23237,SET OF 4 KNICK KNACK TINS LEAF,6.0,9/9/2011 10:51,4.15,12674.0,France
546027,22254,FELT TOADSTOOL LARGE,12.0,3/9/2011 8:09,1.25,12759.0,Netherlands
569120,POST,POSTAGE,2.0,9/30/2011 12:58,18.0,12583.0,France
574740,21411,GINGHAM HEART  DOORSTOP RED,12.0,11/6/2011 16:07,4.25,12357.0,Switzerland
577850,23422,PANTRY HOOK BALLOON WHISK ,12.0,11/22/2011 11:04,2.08,14911.0,EIRE
541631,20682,RED RETROSPOT CHILDRENS UMBRELLA,6.0,1/20/2011 10:48,3.25,12637.0,France
562789,23240,SET OF 4 KNICK KNACK TINS DOILEY ,240.0,8/9/2011 13:50,3.75,14646.0,Netherlands
546027,22197,SMALL POPCORN HOLDER,12.0,3/9/2011 8:09,0.85,12759.0,Netherlands
562275,22634,CHILDS BREAKFAST SET SPACEBOY ,2.0,8/4/2011 10:04,9.95,12689.0,France
564372,23206,LUNCH BAG APPLE DESIGN,20.0,8/25/2011 9:55,1.65,12714.0,France
581179,23108,SET OF 10 LED DOLLY LIGHTS,10.0,12/7/2011 15:43,6.25,12471.0,Germany
541576,21774,DECORATIVE CATS BATHROOM BOTTLE,2.0,1/19/2011 13:32,1.25,17097.0,Spain
543055,22215,CAKE STAND WHITE TWO TIER LACE,2.0,2/3/2011 10:41,8.5,12502.0,Spain
561870,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6.0,7/31/2011 11:45,2.55,14911.0,EIRE
559710,20682,RED RETROSPOT CHILDRENS UMBRELLA,6.0,7/12/2011 10:25,3.25,12474.0,Germany
564972,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10.0,8/31/2011 15:30,0.82,12621.0,Germany
567618,47599A,PINK PARTY BAGS,6.0,9/21/2011 12:26,2.1,12721.0,France
546580,22356,CHARLOTTE BAG PINK POLKADOT,20.0,3/15/2011 11:09,0.85,14911.0,EIRE
579094,22939,ADULT APRON APPLE DELIGHT,4.0,11/28/2011 10:56,4.95,12668.0,Germany
565442,21579,LOLITA  DESIGN  COTTON TOTE BAG,6.0,9/4/2011 14:09,2.25,12627.0,Germany
563848,23286,BLUE VINTAGE SPOT BEAKER,16.0,8/19/2011 14:57,0.85,14911.0,EIRE
550899,47590B,PINK HAPPY BIRTHDAY BUNTING,3.0,4/21/2011 12:07,5.45,13505.0,Switzerland
567929,23204,CHARLOTTE BAG APPLES DESIGN,10.0,9/22/2011 17:31,0.85,12425.0,Portugal
567958,21817,GLITTER CHRISTMAS TREE,36.0,9/23/2011 9:00,0.39,12619.0,Germany
558628,23254,CHILDRENS CUTLERY DOLLY GIRL ,8.0,6/30/2011 17:59,4.15,12626.0,Germany
570020,22493,PAINT YOUR OWN CANVAS SET,12.0,10/7/2011 10:18,1.65,12684.0,France
575747,22367,CHILDRENS APRON SPACEBOY DESIGN,8.0,11/11/2011 10:19,1.95,12589.0,France
555936,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6.0,6/8/2011 9:16,2.95,12567.0,France
559372,22448,PIN CUSHION BABUSHKA RED,6.0,7/8/2011 10:23,3.35,12461.0,Switzerland
543833,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8.0,2/14/2011 10:24,2.55,12476.0,Germany
567666,23388,WOODLAND MINI BACKPACK,4.0,9/21/2011 15:23,4.15,12520.0,Germany
572127,21479,WHITE SKULL HOT WATER BOTTLE ,4.0,10/21/2011 9:20,4.25,14911.0,EIRE
541631,21989,PACK OF 20 SKULL PAPER NAPKINS,12.0,1/20/2011 10:48,0.85,12637.0,France
550618,47566,PARTY BUNTING,4.0,4/19/2011 13:09,4.95,14156.0,EIRE
580127,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12.0,12/1/2011 17:51,0.85,14911.0,EIRE
546917,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,6.0,3/18/2011 9:17,2.55,14911.0,EIRE
568698,22654,DELUXE SEWING KIT ,3.0,9/28/2011 14:57,5.95,14911.0,EIRE
579910,21259,VICTORIAN SEWING BOX SMALL ,2.0,12/1/2011 8:52,5.95,14911.0,EIRE
544495,21984,PACK OF 12 PINK PAISLEY TISSUES ,24.0,2/21/2011 11:42,0.29,12766.0,Portugal
559422,22745,POPPY'S PLAYHOUSE BEDROOM ,6.0,7/8/2011 12:00,2.1,12553.0,France
560590,22727,ALARM CLOCK BAKELIKE RED ,4.0,7/19/2011 15:55,3.75,12560.0,Germany
549721,22180,RETROSPOT LAMP,4.0,4/11/2011 15:35,9.95,14911.0,EIRE
C569485,23236,STORAGE TIN VINTAGE DOILY ,-1.0,10/4/2011 12:47,2.89,12705.0,Germany
550313,21238,RED RETROSPOT CUP,8.0,4/17/2011 11:21,0.85,12681.0,France
581171,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12.0,12/7/2011 15:02,0.42,12615.0,France
573036,23480,MINI LIGHTS WOODLAND MUSHROOMS,8.0,10/27/2011 13:44,3.75,12437.0,France
539607,22312,OFFICE MUG WARMER POLKADOT,12.0,12/20/2010 14:10,2.95,12681.0,France
560534,21704,BAG 250g SWIRLY MARBLES,12.0,7/19/2011 12:10,0.85,14911.0,EIRE
568674,22832,BROCANTE SHELF WITH HOOKS,2.0,9/28/2011 13:30,10.75,12708.0,Germany
545937,20749,ASSORTED COLOUR MINI CASES,2.0,3/8/2011 12:05,7.95,12758.0,Portugal
581179,23569,TRADTIONAL ALPHABET STAMP SET,12.0,12/7/2011 15:43,4.95,12471.0,Germany
571658,22423,REGENCY CAKESTAND 3 TIER,16.0,10/18/2011 12:48,10.95,12621.0,Germany
547379,20675,BLUE POLKADOT BOWL,8.0,3/22/2011 15:13,1.25,12720.0,Germany
570964,22313,OFFICE MUG WARMER PINK,12.0,10/13/2011 11:50,2.95,12766.0,Portugal
548664,21467,CHERRY CROCHET FOOD COVER,6.0,4/1/2011 14:45,3.75,14911.0,EIRE
554104,22704,WRAP RED APPLES ,25.0,5/22/2011 14:03,0.42,12705.0,Germany
543387,22714,CARD BIRTHDAY COWBOY,72.0,2/8/2011 9:41,0.36,14646.0,Netherlands
563037,21981,PACK OF 12 WOODLAND TISSUES ,24.0,8/11/2011 15:02,0.29,12362.0,Belgium
546365,22968,ROSE COTTAGE KEEPSAKE BOX ,4.0,3/11/2011 11:35,9.95,12520.0,Germany
557055,20725,LUNCH BAG RED RETROSPOT,10.0,6/16/2011 14:45,1.65,12621.0,Germany
552013,21829,DINOSAUR KEYRINGS ASSORTED,36.0,5/5/2011 17:34,0.21,12451.0,Switzerland
575508,22367,CHILDRENS APRON SPACEBOY DESIGN,50.0,11/10/2011 10:32,1.65,14646.0,Netherlands
566233,16045,POPART WOODEN PENCILS ASST,100.0,9/11/2011 11:04,0.04,12635.0,Germany
545937,23187,FRENCH STYLE STORAGE JAR BONBONS,12.0,3/8/2011 12:05,1.25,12758.0,Portugal
571937,23175,REGENCY MILK JUG PINK ,4.0,10/20/2011 9:28,3.25,14911.0,EIRE
550187,23052,RECYCLED ACAPULCO MAT TURQUOISE,5.0,4/14/2011 18:40,8.25,13811.0,Germany
574104,22966,GINGERBREAD MAN COOKIE CUTTER,12.0,11/3/2011 10:45,1.25,12615.0,France
544479,21936,RED RETROSPOT PICNIC BAG,50.0,2/21/2011 10:28,2.55,14646.0,Netherlands
551657,22501,PICNIC BASKET WICKER LARGE,2.0,5/3/2011 12:12,9.95,14911.0,EIRE
547790,84988,SET OF 72 PINK HEART PAPER DOILIES,12.0,3/25/2011 12:04,1.45,12545.0,Spain
568048,85014B,RED RETROSPOT UMBRELLA,3.0,9/23/2011 12:36,,14911.0,EIRE
563037,16048,TEATIME ROUND PENCIL SHARPENER ,24.0,8/11/2011 15:02,0.12,12362.0,Belgium
563776,21642,ASSORTED TUTTI FRUTTI PEN,24.0,8/19/2011 11:23,0.29,12600.0,Germany
C541825,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1.0,1/21/2011 17:01,2.95,12652.0,France
562670,22984,CARD GINGHAM ROSE ,12.0,8/8/2011 13:42,0.42,14911.0,EIRE
578143,22992,REVOLVER WOODEN RULER ,144.0,11/23/2011 11:06,1.65,14646.0,Netherlands
562537,22945,CHRISTMAS METAL TAGS ASSORTED ,12.0,8/5/2011 15:02,0.85,12517.0,Germany
557055,23209,LUNCH BAG DOILEY PATTERN ,40.0,6/16/2011 14:45,1.65,12621.0,Germany
562789,23201,JUMBO BAG ALPHABET,200.0,8/9/2011 13:50,1.79,14646.0,Netherlands
557885,22740,POLKADOT PEN,48.0,6/23/2011 13:37,0.85,12465.0,Belgium
569120,23389,SPACEBOY MINI BACKPACK,4.0,9/30/2011 12:58,4.15,12583.0,France
561911,23321,SMALL WHITE HEART OF WICKER,12.0,8/1/2011 10:26,1.65,12534.0,Germany
556526,20979,36 PENCILS TUBE RED RETROSPOT,32.0,6/13/2011 11:33,1.25,12732.0,France
576927,22902,TOTE BAG I LOVE LONDON,12.0,11/17/2011 11:02,2.1,12567.0,France
575144,23494,VINTAGE DOILY DELUXE SEWING KIT ,3.0,11/8/2011 15:38,5.95,12540.0,Spain
542735,20750,RED RETROSPOT MINI CASES,4.0,1/31/2011 15:36,7.95,12681.0,France
548409,21539,RED RETROSPOT BUTTER DISH,6.0,3/31/2011 10:27,4.95,12731.0,France
547796,21936,RED RETROSPOT PICNIC BAG,50.0,3/25/2011 12:34,2.55,14646.0,Netherlands
560728,23245,SET OF 3 REGENCY CAKE TINS,4.0,7/20/2011 14:38,4.95,12520.0,Germany
565967,22956,36 FOIL HEART CAKE CASES,48.0,9/8/2011 11:27,1.85,14646.0,Netherlands
570082,23388,WOODLAND MINI BACKPACK,12.0,10/7/2011 11:19,4.15,12524.0,Germany
546569,23230,WRAP ALPHABET DESIGN,25.0,3/15/2011 10:53,0.42,14016.0,EIRE
541711,22382,LUNCH BAG SPACEBOY DESIGN ,100.0,1/21/2011 11:18,1.45,14646.0,Netherlands
544811,84988,SET OF 72 PINK HEART PAPER DOILIES,12.0,2/23/2011 15:53,1.45,12471.0,Germany
552262,21448,12 DAISY PEGS IN WOOD BOX,12.0,5/8/2011 11:37,1.65,14911.0,EIRE
540801,21137,BLACK RECORD COVER FRAME,8.0,1/11/2011 12:25,3.75,12540.0,Spain
544355,21042,RED RETROSPOT APRON ,6.0,2/18/2011 10:53,5.95,12714.0,France
546660,22914,BLUE COAT RACK PARIS FASHION,6.0,3/15/2011 14:32,4.95,14156.0,EIRE
557069,22355,CHARLOTTE BAG SUKI DESIGN,10.0,6/16/2011 15:22,0.85,12562.0,France
581175,23447,PINK BUNNY EASTER EGG BASKET,144.0,12/7/2011 15:16,1.45,14646.0,Netherlands
556259,21731,RED TOADSTOOL LED NIGHT LIGHT,12.0,6/9/2011 17:53,1.65,12721.0,France
565748,23173,REGENCY TEAPOT ROSES ,24.0,9/6/2011 12:38,8.15,14156.0,EIRE
563558,22089,PAPER BUNTING VINTAGE PAISLEY,6.0,8/17/2011 13:40,2.95,14156.0,EIRE
546172,22059,CERAMIC STRAWBERRY DESIGN MUG,12.0,3/10/2011 10:32,1.49,14156.0,EIRE
536370,21883,STARS GIFT TAPE ,24.0,12/1/2010 8:45,0.65,12583.0,France
575629,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6.0,11/10/2011 13:34,2.95,12599.0,France
574336,23366,SET 12 COLOURING PENCILS DOILY,16.0,11/4/2011 9:52,0.65,12397.0,Belgium
564654,22572,ROCKING HORSE GREEN CHRISTMAS ,12.0,8/26/2011 14:29,0.85,14911.0,EIRE
555096,23174,REGENCY SUGAR BOWL GREEN,4.0,5/31/2011 13:32,4.15,12682.0,France
562670,22716,CARD CIRCUS PARADE,12.0,8/8/2011 13:42,0.42,14911.0,EIRE
559187,22960,JAM MAKING SET WITH JARS,11.0,7/7/2011 10:20,4.25,12507.0,Spain
578472,22726,ALARM CLOCK BAKELIKE GREEN,8.0,11/24/2011 12:40,3.75,12476.0,Germany
539957,21967,PACK OF 12 SKULL TISSUES,24.0,12/23/2010 12:58,0.29,12585.0,Germany
547412,22547,MINI JIGSAW DINOSAUR ,24.0,3/23/2011 9:42,0.42,12399.0,Belgium
546027,22367,CHILDRENS APRON SPACEBOY DESIGN,8.0,3/9/2011 8:09,1.95,12759.0,Netherlands
570672,21232,STRAWBERRY CERAMIC TRINKET BOX,24.0,10/11/2011 14:52,1.25,12536.0,France
547387,22904,CALENDAR PAPER CUT DESIGN,6.0,3/22/2011 16:00,2.95,12539.0,Spain
558684,82482,WOODEN PICTURE FRAME WHITE FINISH,12.0,7/1/2011 11:29,2.55,14016.0,EIRE
555106,22829,SWEETHEART WIRE WALL TIDY,2.0,5/31/2011 14:14,9.95,12790.0,Netherlands
C562375,23166,MEDIUM CERAMIC TOP STORAGE JAR,-12.0,8/4/2011 14:46,1.25,14911.0,EIRE
537212,22344,PARTY PIZZA DISH PINK POLKADOT,12.0,12/5/2010 15:21,0.85,12720.0,Germany
540469,22505,MEMO BOARD COTTAGE DESIGN,4.0,1/7/2011 14:04,4.95,12484.0,Spain
579529,22991,GIRAFFE WOODEN RULER,12.0,11/30/2011 8:50,1.95,12488.0,France
540458,22090,PAPER BUNTING RETROSPOT,6.0,1/7/2011 12:28,2.95,12501.0,Germany
565851,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16.0,9/7/2011 13:06,0.65,14911.0,EIRE
569562,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12.0,10/5/2011 9:43,1.95,12720.0,Germany
547822,22123,PING MICROWAVE APRON,12.0,3/25/2011 14:53,1.95,12668.0,Germany
579094,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6.0,11/28/2011 10:56,2.95,12668.0,Germany
574071,84832,ZINC WILLIE WINKIE  CANDLE STICK,12.0,11/2/2011 14:57,0.85,12654.0,Germany
556507,23007, SPACEBOY BABY GIFT SET,4.0,6/13/2011 9:55,16.95,12567.0,France
540178,22966,GINGERBREAD MAN COOKIE CUTTER,12.0,1/5/2011 12:42,1.25,12681.0,France
568095,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,8.0,9/23/2011 14:49,3.75,14911.0,EIRE
579553,23485,BOTANICAL GARDENS WALL CLOCK ,1.0,11/30/2011 10:54,25.0,14156.0,EIRE
559441,21989,PACK OF 20 SKULL PAPER NAPKINS,12.0,7/8/2011 12:22,0.85,12583.0,France
575886,21355,TOAST ITS - I LOVE YOU ,1.0,11/11/2011 13:57,1.25,12517.0,Germany
552262,21915,RED  HARMONICA IN BOX ,12.0,5/8/2011 11:37,1.25,14911.0,EIRE
564654,21351,CINAMMON & ORANGE WREATH,4.0,8/26/2011 14:29,6.75,14911.0,EIRE
C559253,21671,RED SPOT CERAMIC DRAWER KNOB,-2.0,7/7/2011 11:44,1.25,12472.0,Germany
569122,22423,REGENCY CAKESTAND 3 TIER,4.0,9/30/2011 13:06,12.75,12694.0,France
575067,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12.0,11/8/2011 12:45,2.95,12583.0,France
570499,16161P,WRAP ENGLISH ROSE ,25.0,10/11/2011 9:19,0.42,12772.0,Portugal
539722,22847,BREAD BIN DINER STYLE IVORY,3.0,12/21/2010 13:45,16.95,14911.0,EIRE
540550,84637,KITCHEN FLOWER POTS WALL PLAQUE,3.0,1/10/2011 9:11,5.95,12539.0,Spain
561037,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6.0,7/24/2011 11:55,4.15,12472.0,Germany
580160,23480,MINI LIGHTS WOODLAND MUSHROOMS,4.0,12/2/2011 10:47,3.75,12700.0,France
546851,21320,GLASS CHALICE GREEN  LARGE ,6.0,3/17/2011 13:23,2.55,12480.0,Germany
C577388,22423,REGENCY CAKESTAND 3 TIER,-1.0,11/18/2011 16:58,12.75,14911.0,EIRE
542648,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,1/31/2011 11:46,4.95,12476.0,Germany
579553,23695,DOILY THANK YOU CARD,12.0,11/30/2011 10:54,0.42,14156.0,EIRE
557297,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10.0,6/19/2011 13:54,1.65,12421.0,Spain
572065,51014A,"FEATHER PEN,HOT PINK",12.0,10/20/2011 13:06,0.39,12556.0,Spain
577850,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,24.0,11/22/2011 11:04,0.83,14911.0,EIRE
548011,22714,CARD BIRTHDAY COWBOY,144.0,3/29/2011 11:14,0.36,14646.0,Netherlands
548664,22241,GARLAND WOODEN HAPPY EASTER,12.0,4/1/2011 14:45,1.25,14911.0,EIRE
555383,22554,PLASTERS IN TIN WOODLAND ANIMALS,5.0,6/2/2011 15:13,1.65,12517.0,Germany
576672,21481,FAWN BLUE HOT WATER BOTTLE,36.0,11/16/2011 11:59,3.39,12731.0,France
567280,22712,CARD DOLLY GIRL ,144.0,9/19/2011 11:46,0.36,14646.0,Netherlands
537468,22382,LUNCH BAG SPACEBOY DESIGN ,10.0,12/7/2010 10:36,1.65,12567.0,France
569332,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,7.0,10/3/2011 13:46,1.25,12637.0,France
564734,85049A,TRADITIONAL CHRISTMAS RIBBONS,1.0,8/28/2011 13:32,1.25,12484.0,Spain
555470,23203,JUMBO BAG DOILEY PATTERNS,20.0,6/3/2011 11:33,2.08,12455.0,Spain
C559175,22960,JAM MAKING SET WITH JARS,-11.0,7/7/2011 10:17,4.25,12507.0,Spain
578472,22077,6 RIBBONS RUSTIC CHARM,24.0,11/24/2011 12:40,1.95,12476.0,Germany
581175,23575,SNACK TRAY PAISLEY PARK,48.0,12/7/2011 15:16,1.65,14646.0,Netherlands
562670,22914,BLUE COAT RACK PARIS FASHION,3.0,8/8/2011 13:42,4.95,14911.0,EIRE
560566,23298,SPOTTY BUNTING,6.0,7/19/2011 13:45,4.95,12662.0,Germany
558687,22554,PLASTERS IN TIN WOODLAND ANIMALS,12.0,7/1/2011 11:43,1.65,12598.0,France
566776,22178,VICTORIAN GLASS HANGING T-LIGHT,6.0,9/15/2011 9:53,1.95,14911.0,EIRE
541631,21915,RED  HARMONICA IN BOX ,24.0,1/20/2011 10:48,1.25,12637.0,France
552631,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12.0,5/10/2011 12:55,1.65,12684.0,France
575886,22059,CERAMIC STRAWBERRY DESIGN MUG,1.0,11/11/2011 13:57,1.49,12517.0,Germany
577687,23598,PAPER BUNTING VINTAGE PARTY,24.0,11/21/2011 11:16,2.95,12583.0,France
537463,22894,TABLECLOTH RED APPLES DESIGN ,4.0,12/7/2010 10:08,8.5,12681.0,France
556510,22989,SET 2 PANTRY DESIGN TEA TOWELS,6.0,6/13/2011 10:36,3.25,14911.0,EIRE
542425,82482,WOODEN PICTURE FRAME WHITE FINISH,6.0,1/28/2011 9:20,2.55,12574.0,France
552013,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,36.0,5/5/2011 17:34,0.85,12451.0,Switzerland
550137,21257,VICTORIAN SEWING BOX MEDIUM,2.0,4/14/2011 13:59,7.95,12477.0,Germany
542215,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12.0,1/26/2011 12:27,1.25,12472.0,Germany
572035,22630,DOLLY GIRL LUNCH BOX,256.0,10/20/2011 12:03,1.65,14646.0,Netherlands
551657,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12.0,5/3/2011 12:12,1.25,14911.0,EIRE
559422,20712,JUMBO BAG WOODLAND ANIMALS,10.0,7/8/2011 12:00,2.08,12553.0,France
555862,21929,JUMBO BAG PINK VINTAGE PAISLEY,10.0,6/7/2011 14:28,2.08,12757.0,Portugal
568221,22991,GIRAFFE WOODEN RULER,12.0,9/26/2011 10:05,1.95,14911.0,EIRE
552878,22813,PACK 3 BOXES BIRD PANNETONE ,36.0,5/12/2011 9:54,1.95,12625.0,Germany
559135,POST,POSTAGE,1.0,7/6/2011 13:18,28.0,12455.0,Spain
546569,23054,RECYCLED ACAPULCO MAT LAVENDER,2.0,3/15/2011 10:53,8.25,14016.0,EIRE
542303,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4.0,1/27/2011 11:05,3.75,12539.0,Spain
577615,22076,6 RIBBONS EMPIRE  ,12.0,11/21/2011 10:22,1.65,12658.0,Germany
564372,22551,PLASTERS IN TIN SPACEBOY,12.0,8/25/2011 9:55,1.65,12714.0,France
566041,84378,SET OF 3 HEART COOKIE CUTTERS,24.0,9/8/2011 13:48,1.45,13814.0,Germany
580528,21462,"NURSERY A,B,C PAINTED LETTERS",8.0,12/4/2011 15:28,1.95,14911.0,EIRE
556927,21790,VINTAGE SNAP CARDS,72.0,6/15/2011 14:47,0.72,14156.0,EIRE
547703,16161P,WRAP ENGLISH ROSE ,25.0,3/24/2011 17:10,0.42,12540.0,Spain
565916,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4.0,9/7/2011 16:00,3.75,14156.0,EIRE
538009,21156,RETROSPOT CHILDRENS APRON,8.0,12/9/2010 12:17,1.95,14911.0,EIRE
567134,20718,RED RETROSPOT SHOPPER BAG,10.0,9/16/2011 14:20,1.25,12600.0,Germany
564479,23203,JUMBO BAG VINTAGE DOILY ,20.0,8/25/2011 13:12,2.08,12682.0,France
570388,22077,6 RIBBONS RUSTIC CHARM,12.0,10/10/2011 12:37,1.95,14911.0,EIRE
563854,21121,SET/10 RED POLKADOT PARTY CANDLES,24.0,8/19/2011 15:24,1.25,12364.0,Belgium
552013,21679,SKULLS  STICKERS,12.0,5/5/2011 17:34,0.85,12451.0,Switzerland
544480,22303,COFFEE MUG APPLES DESIGN,72.0,2/21/2011 10:32,2.1,14646.0,Netherlands
574056,23256,CHILDRENS CUTLERY SPACEBOY ,72.0,11/2/2011 14:09,3.75,14646.0,Netherlands
581006,23202,JUMBO BAG VINTAGE LEAF,10.0,12/7/2011 8:45,2.08,14911.0,EIRE
537201,22631,CIRCUS PARADE LUNCH BOX ,12.0,12/5/2010 14:19,1.95,12472.0,Germany
539395,22556,PLASTERS IN TIN CIRCUS PARADE ,12.0,12/17/2010 11:52,1.65,12471.0,Germany
555650,15056N,EDWARDIAN PARASOL NATURAL,3.0,6/6/2011 13:48,5.95,14156.0,EIRE
557466,20675,BLUE POLKADOT BOWL,16.0,6/20/2011 13:08,,13815.0,Germany
548858,22254,FELT TOADSTOOL LARGE,12.0,4/4/2011 13:29,1.25,14911.0,EIRE
551820,23208,LUNCH BAG VINTAGE LEAF DESIGN,10.0,5/4/2011 12:11,1.65,12645.0,Germany
541965,22709,WRAP WEDDING DAY,25.0,1/24/2011 13:27,0.42,12625.0,Germany
578488,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3.0,11/24/2011 12:53,0.55,12784.0,Portugal
578093,22465,HANGING METAL STAR LANTERN,12.0,11/22/2011 17:21,1.65,14911.0,EIRE
539320,72818,CHRISTMAS DECOUPAGE CANDLE,36.0,12/16/2010 19:16,0.72,14911.0,EIRE
560036,22980,PANTRY SCRUBBING BRUSH,12.0,7/14/2011 13:51,1.65,14911.0,EIRE
551656,21181,PLEASE ONE PERSON METAL SIGN,12.0,5/3/2011 12:10,2.1,14911.0,EIRE
577355,23175,REGENCY MILK JUG PINK ,4.0,11/18/2011 15:53,3.25,14911.0,EIRE
541631,20685,DOORMAT RED RETROSPOT,2.0,1/20/2011 10:47,7.95,12637.0,France
559362,23290,SPACEBOY CHILDRENS BOWL,8.0,7/8/2011 8:43,1.25,12635.0,Germany
539050,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1.0,12/15/2010 16:21,1.65,12577.0,France
558262,23205,CHARLOTTE BAG VINTAGE ALPHABET ,200.0,6/28/2011 8:45,0.72,14646.0,Netherlands
540469,22716,CARD CIRCUS PARADE,12.0,1/7/2011 14:04,0.42,12484.0,Spain
540469,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3.0,1/7/2011 14:04,3.75,12484.0,Spain
565239,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12.0,9/2/2011 9:51,2.55,12670.0,France
575751,23355,HOT WATER BOTTLE KEEP CALM,24.0,11/11/2011 10:32,4.15,14911.0,EIRE
544495,22550,HOLIDAY FUN LUDO,4.0,2/21/2011 11:42,3.75,12766.0,Portugal
579345,22727,ALARM CLOCK BAKELIKE RED ,8.0,11/29/2011 11:46,3.75,12727.0,France
555933,23208,LUNCH BAG VINTAGE LEAF DESIGN,10.0,6/8/2011 8:49,1.65,12567.0,France
542535,22605,WOODEN CROQUET GARDEN SET,2.0,1/28/2011 13:37,14.95,12735.0,France
556526,23256,CHILDRENS CUTLERY SPACEBOY ,8.0,6/13/2011 11:33,4.15,12732.0,France
570030,22555,PLASTERS IN TIN STRONGMAN,12.0,10/7/2011 10:44,1.65,12740.0,France
555572,22631,CIRCUS PARADE LUNCH BOX ,12.0,6/5/2011 15:37,1.95,12449.0,Belgium
547109,23007, SPACEBOY BABY GIFT SET,1.0,3/21/2011 11:46,16.95,12423.0,Belgium
541670,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,32.0,1/20/2011 12:34,2.1,14911.0,EIRE
565612,22899,CHILDREN'S APRON DOLLY GIRL ,6.0,9/5/2011 15:17,2.1,12616.0,France
550899,21245,GREEN POLKADOT PLATE ,8.0,4/21/2011 12:07,1.69,13505.0,Switzerland
